umap_n_components,umap_n_neighbors,umap_min_dist,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_epsilon,n_clusters,n_outliers,outlier_pct,silhouette,dbcv,avg_persistence,score
2,20,0.3,8,7,0.2,5,124,47.509578544061306,0.04484057053923607,0.31831185663484735,0.04158365583519473,0.4490316711467018
2,20,0.3,8,7,0.3,5,124,47.509578544061306,0.04484057053923607,0.31831185663484735,0.04158365583519473,0.4490316711467018
2,20,0.3,5,7,0.3,5,124,47.509578544061306,0.04484057053923607,0.31831185663484735,0.04758463155914333,0.4490316711467018
2,20,0.3,5,7,0.2,5,124,47.509578544061306,0.04484057053923607,0.31831185663484735,0.04758463155914333,0.4490316711467018
2,20,0.3,5,7,0.1,5,124,47.509578544061306,0.04484057053923607,0.31831185663484735,0.04758463155914333,0.4490316711467018
2,20,0.3,8,7,0.05,5,124,47.509578544061306,0.04484057053923607,0.31831185663484735,0.04158365583519473,0.4490316711467018
2,20,0.3,8,7,0.1,5,124,47.509578544061306,0.04484057053923607,0.31831185663484735,0.04158365583519473,0.4490316711467018
2,20,0.3,5,7,0.0,5,124,47.509578544061306,0.04484057053923607,0.31831185663484735,0.04758463155914333,0.4490316711467018
2,20,0.3,8,7,0.0,5,124,47.509578544061306,0.04484057053923607,0.31831185663484735,0.04158365583519473,0.4490316711467018
2,5,0.2,20,1,0.1,4,4,1.532567049808429,0.05499200150370598,0.03384194411974771,0.12047265417277232,0.4487204437738382
2,5,0.2,20,1,0.3,4,4,1.532567049808429,0.05499200150370598,0.03384194411974771,0.12047265417277232,0.4487204437738382
2,5,0.2,20,1,0.0,4,4,1.532567049808429,0.05499200150370598,0.03384194411974771,0.12047265417277232,0.4487204437738382
2,5,0.2,20,1,0.05,4,4,1.532567049808429,0.05499200150370598,0.03384194411974771,0.12047265417277232,0.4487204437738382
2,5,0.2,20,1,0.2,4,4,1.532567049808429,0.05499200150370598,0.03384194411974771,0.12047265417277232,0.4487204437738382
2,5,0.1,10,5,0.3,6,54,20.689655172413794,0.05471274256706238,0.2295365395381505,0.11476690376738645,0.448642216855492
2,5,0.1,10,5,0.0,6,54,20.689655172413794,0.05471274256706238,0.2295365395381505,0.11476690376738645,0.448642216855492
2,5,0.1,10,5,0.05,6,54,20.689655172413794,0.05471274256706238,0.2295365395381505,0.11476690376738645,0.448642216855492
2,5,0.1,10,5,0.1,6,54,20.689655172413794,0.05471274256706238,0.2295365395381505,0.11476690376738645,0.448642216855492
2,5,0.1,10,5,0.2,6,54,20.689655172413794,0.05471274256706238,0.2295365395381505,0.11476690376738645,0.448642216855492
2,10,0.0,15,3,0.05,2,25,9.578544061302683,0.15586726367473602,0.03425513057266876,0.08367512648779882,0.4479250536576726
2,10,0.0,15,3,0.3,2,25,9.578544061302683,0.15586726367473602,0.03425513057266876,0.08367512648779882,0.4479250536576726
2,10,0.0,15,3,0.1,2,25,9.578544061302683,0.15586726367473602,0.03425513057266876,0.08367512648779882,0.4479250536576726
2,10,0.0,15,3,0.2,2,25,9.578544061302683,0.15586726367473602,0.03425513057266876,0.08367512648779882,0.4479250536576726
2,10,0.0,15,3,0.0,2,25,9.578544061302683,0.15586726367473602,0.03425513057266876,0.08367512648779882,0.4479250536576726
2,20,0.3,12,7,0.1,4,120,45.97701149425287,0.09111246466636658,0.24021771650396176,0.042456609428228834,0.44779993331303397
2,20,0.3,12,7,0.05,4,120,45.97701149425287,0.09111246466636658,0.24021771650396176,0.042456609428228834,0.44779993331303397
2,20,0.3,12,7,0.0,4,120,45.97701149425287,0.09111246466636658,0.24021771650396176,0.042456609428228834,0.44779993331303397
2,20,0.3,10,7,0.3,4,120,45.97701149425287,0.09111246466636658,0.24021771650396176,0.04441856457574744,0.44779993331303397
2,20,0.3,10,7,0.2,4,120,45.97701149425287,0.09111246466636658,0.24021771650396176,0.04441856457574744,0.44779993331303397
2,20,0.3,10,7,0.05,4,120,45.97701149425287,0.09111246466636658,0.24021771650396176,0.04441856457574744,0.44779993331303397
2,20,0.3,10,7,0.0,4,120,45.97701149425287,0.09111246466636658,0.24021771650396176,0.04441856457574744,0.44779993331303397
2,20,0.3,10,7,0.1,4,120,45.97701149425287,0.09111246466636658,0.24021771650396176,0.04441856457574744,0.44779993331303397
2,20,0.3,12,7,0.2,4,120,45.97701149425287,0.09111246466636658,0.24021771650396176,0.042456609428228834,0.44779993331303397
2,20,0.3,12,7,0.3,4,120,45.97701149425287,0.09111246466636658,0.24021771650396176,0.042456609428228834,0.44779993331303397
2,20,0.1,12,3,0.2,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.07936606348300128,0.44763976407018835
2,20,0.1,12,3,0.3,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.07936606348300128,0.44763976407018835
2,20,0.1,12,3,0.1,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.07936606348300128,0.44763976407018835
2,20,0.1,15,3,0.1,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.06968646150430728,0.44763976407018835
2,20,0.1,12,3,0.0,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.07936606348300128,0.44763976407018835
2,20,0.1,15,3,0.3,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.06968646150430728,0.44763976407018835
2,20,0.1,20,3,0.05,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.05599868325672996,0.44763976407018835
2,20,0.1,20,3,0.1,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.05599868325672996,0.44763976407018835
2,20,0.1,20,3,0.0,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.05599868325672996,0.44763976407018835
2,20,0.1,20,3,0.2,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.05599868325672996,0.44763976407018835
2,20,0.1,20,3,0.3,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.05599868325672996,0.44763976407018835
2,20,0.1,15,3,0.05,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.06968646150430728,0.44763976407018835
2,20,0.1,15,3,0.0,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.06968646150430728,0.44763976407018835
2,20,0.1,12,3,0.05,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.07936606348300128,0.44763976407018835
2,20,0.1,15,3,0.2,6,61,23.371647509578544,0.05566776916384697,0.24008223428692102,0.06968646150430728,0.44763976407018835
2,30,0.05,10,1,0.3,3,14,5.363984674329502,-0.03483122959733009,0.0338909779632968,0.1269535766633052,0.4476037373970603
2,30,0.05,8,1,0.3,3,14,5.363984674329502,-0.03483122959733009,0.0338909779632968,0.17799341005536615,0.4476037373970603
2,30,0.05,5,1,0.3,3,14,5.363984674329502,-0.03483122959733009,0.0338909779632968,0.15166097978864165,0.4476037373970603
2,10,0.1,8,5,0.0,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.15926588895579388,0.4473996657229995
2,10,0.1,10,5,0.05,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.15065327853029464,0.4473996657229995
2,10,0.1,12,5,0.05,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.10803958487968061,0.4473996657229995
2,10,0.1,12,5,0.1,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.10803958487968061,0.4473996657229995
2,10,0.1,10,5,0.0,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.15065327853029464,0.4473996657229995
2,10,0.1,10,5,0.1,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.15065327853029464,0.4473996657229995
2,10,0.1,8,5,0.05,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.15926588895579388,0.4473996657229995
2,10,0.1,8,5,0.3,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.15926588895579388,0.4473996657229995
2,10,0.1,8,5,0.2,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.15926588895579388,0.4473996657229995
2,10,0.1,10,5,0.2,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.15065327853029464,0.4473996657229995
2,10,0.1,10,5,0.3,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.15065327853029464,0.4473996657229995
2,10,0.1,12,5,0.0,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.10803958487968061,0.4473996657229995
2,10,0.1,12,5,0.3,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.10803958487968061,0.4473996657229995
2,10,0.1,12,5,0.2,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.10803958487968061,0.4473996657229995
2,10,0.1,8,5,0.1,3,48,18.39080459770115,0.09870719164609909,0.04843799042871737,0.15926588895579388,0.4473996657229995
2,5,0.0,25,3,0.3,4,101,38.69731800766284,0.05309227854013443,0.2169717811613637,0.11737116900038337,0.44735791823024
2,5,0.0,25,3,0.05,4,101,38.69731800766284,0.05309227854013443,0.2169717811613637,0.11737116900038337,0.44735791823024
2,5,0.0,25,3,0.2,4,101,38.69731800766284,0.05309227854013443,0.2169717811613637,0.11737116900038337,0.44735791823024
2,5,0.0,25,3,0.0,4,101,38.69731800766284,0.05309227854013443,0.2169717811613637,0.11737116900038337,0.44735791823024
2,5,0.0,25,3,0.1,4,101,38.69731800766284,0.05309227854013443,0.2169717811613637,0.11737116900038337,0.44735791823024
2,10,0.05,15,7,0.1,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.15856620301590385,0.44728887703502573
2,10,0.05,15,7,0.2,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.15856620301590385,0.44728887703502573
2,10,0.05,12,7,0.3,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.18854856644330042,0.44728887703502573
2,10,0.05,12,7,0.1,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.18854856644330042,0.44728887703502573
2,10,0.05,12,7,0.2,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.18854856644330042,0.44728887703502573
2,10,0.05,8,7,0.0,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.2264128438160748,0.44728887703502573
2,10,0.05,8,7,0.05,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.2264128438160748,0.44728887703502573
2,10,0.05,8,7,0.1,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.2264128438160748,0.44728887703502573
2,10,0.05,5,7,0.2,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.2164437230289029,0.44728887703502573
2,10,0.05,5,7,0.1,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.2164437230289029,0.44728887703502573
2,10,0.05,5,7,0.05,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.2164437230289029,0.44728887703502573
2,10,0.05,10,7,0.0,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.21193014244787128,0.44728887703502573
2,10,0.05,5,7,0.3,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.2164437230289029,0.44728887703502573
2,10,0.05,12,7,0.0,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.18854856644330042,0.44728887703502573
2,10,0.05,10,7,0.1,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.21193014244787128,0.44728887703502573
2,10,0.05,12,7,0.05,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.18854856644330042,0.44728887703502573
2,10,0.05,8,7,0.2,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.2264128438160748,0.44728887703502573
2,10,0.05,10,7,0.2,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.21193014244787128,0.44728887703502573
2,10,0.05,15,7,0.3,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.15856620301590385,0.44728887703502573
2,10,0.05,15,7,0.05,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.15856620301590385,0.44728887703502573
2,10,0.05,15,7,0.0,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.15856620301590385,0.44728887703502573
2,10,0.05,10,7,0.05,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.21193014244787128,0.44728887703502573
2,10,0.05,10,7,0.3,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.21193014244787128,0.44728887703502573
2,10,0.05,5,7,0.0,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.2164437230289029,0.44728887703502573
2,10,0.05,8,7,0.3,2,11,4.21455938697318,0.16496840119361877,0.002431839074823157,0.2264128438160748,0.44728887703502573
2,10,0.05,20,7,0.05,3,96,36.7816091954023,0.09763216972351074,0.1404262060724889,0.06707391520575029,0.4472520894967176
2,10,0.05,20,7,0.1,3,96,36.7816091954023,0.09763216972351074,0.1404262060724889,0.06707391520575029,0.4472520894967176
2,10,0.05,20,7,0.3,3,96,36.7816091954023,0.09763216972351074,0.1404262060724889,0.06707391520575029,0.4472520894967176
2,10,0.05,20,7,0.2,3,96,36.7816091954023,0.09763216972351074,0.1404262060724889,0.06707391520575029,0.4472520894967176
2,10,0.05,20,7,0.0,3,96,36.7816091954023,0.09763216972351074,0.1404262060724889,0.06707391520575029,0.4472520894967176
2,5,0.3,25,1,0.2,4,50,19.157088122605366,0.03975433111190796,0.12308916051978142,0.07086320669141342,0.446884637629488
2,5,0.3,25,1,0.1,4,50,19.157088122605366,0.03975433111190796,0.12308916051978142,0.07086320669141342,0.446884637629488
2,5,0.3,25,1,0.0,4,50,19.157088122605366,0.03975433111190796,0.12308916051978142,0.07086320669141342,0.446884637629488
2,5,0.3,25,1,0.3,4,50,19.157088122605366,0.03975433111190796,0.12308916051978142,0.07086320669141342,0.446884637629488
2,5,0.3,25,1,0.05,4,50,19.157088122605366,0.03975433111190796,0.12308916051978142,0.07086320669141342,0.446884637629488
2,20,0.3,20,7,0.0,3,132,50.57471264367817,0.09283208847045898,0.20889138961146603,0.05324557226353968,0.44633194382779895
2,20,0.3,15,7,0.2,3,132,50.57471264367817,0.09283208847045898,0.20889138961146603,0.056610774878970684,0.44633194382779895
2,20,0.3,15,7,0.05,3,132,50.57471264367817,0.09283208847045898,0.20889138961146603,0.056610774878970684,0.44633194382779895
2,20,0.3,15,7,0.1,3,132,50.57471264367817,0.09283208847045898,0.20889138961146603,0.056610774878970684,0.44633194382779895
2,20,0.3,15,7,0.0,3,132,50.57471264367817,0.09283208847045898,0.20889138961146603,0.056610774878970684,0.44633194382779895
2,20,0.3,20,7,0.2,3,132,50.57471264367817,0.09283208847045898,0.20889138961146603,0.05324557226353968,0.44633194382779895
2,20,0.3,20,7,0.3,3,132,50.57471264367817,0.09283208847045898,0.20889138961146603,0.05324557226353968,0.44633194382779895
2,20,0.3,20,7,0.05,3,132,50.57471264367817,0.09283208847045898,0.20889138961146603,0.05324557226353968,0.44633194382779895
2,20,0.3,20,7,0.1,3,132,50.57471264367817,0.09283208847045898,0.20889138961146603,0.05324557226353968,0.44633194382779895
2,20,0.3,15,7,0.3,3,132,50.57471264367817,0.09283208847045898,0.20889138961146603,0.056610774878970684,0.44633194382779895
2,20,0.3,20,1,0.05,3,13,4.980842911877394,0.010160629637539387,0.010559370743263095,0.06426026958121354,0.44578615691918133
2,20,0.3,20,1,0.1,3,13,4.980842911877394,0.010160629637539387,0.010559370743263095,0.06426026958121354,0.44578615691918133
2,20,0.3,20,1,0.2,3,13,4.980842911877394,0.010160629637539387,0.010559370743263095,0.06426026958121354,0.44578615691918133
2,20,0.3,20,1,0.0,3,13,4.980842911877394,0.010160629637539387,0.010559370743263095,0.06426026958121354,0.44578615691918133
2,20,0.3,20,1,0.3,3,13,4.980842911877394,0.010160629637539387,0.010559370743263095,0.06426026958121354,0.44578615691918133
2,20,0.1,20,1,0.0,5,44,16.85823754789272,0.0721607506275177,0.14526004531940714,0.11135936881195303,0.4452116556261051
2,20,0.1,20,1,0.2,5,44,16.85823754789272,0.0721607506275177,0.14526004531940714,0.11135936881195303,0.4452116556261051
2,20,0.1,20,1,0.05,5,44,16.85823754789272,0.0721607506275177,0.14526004531940714,0.11135936881195303,0.4452116556261051
2,20,0.1,20,1,0.3,5,44,16.85823754789272,0.0721607506275177,0.14526004531940714,0.11135936881195303,0.4452116556261051
2,20,0.1,20,1,0.1,5,44,16.85823754789272,0.0721607506275177,0.14526004531940714,0.11135936881195303,0.4452116556261051
2,15,0.05,12,7,0.2,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.13497605716820826,0.44513819577170605
2,15,0.05,12,7,0.1,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.13497605716820826,0.44513819577170605
2,15,0.05,12,7,0.0,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.13497605716820826,0.44513819577170605
2,15,0.05,12,7,0.05,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.13497605716820826,0.44513819577170605
2,15,0.05,10,7,0.3,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.12855471805718793,0.44513819577170605
2,15,0.05,20,7,0.3,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.06928567533111875,0.44513819577170605
2,15,0.05,20,7,0.2,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.06928567533111875,0.44513819577170605
2,15,0.05,20,7,0.1,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.06928567533111875,0.44513819577170605
2,15,0.05,10,7,0.2,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.12855471805718793,0.44513819577170605
2,15,0.05,10,7,0.1,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.12855471805718793,0.44513819577170605
2,15,0.05,8,7,0.3,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.12415757024035826,0.44513819577170605
2,15,0.05,8,7,0.2,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.12415757024035826,0.44513819577170605
2,15,0.05,10,7,0.05,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.12855471805718793,0.44513819577170605
2,15,0.05,10,7,0.0,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.12855471805718793,0.44513819577170605
2,15,0.05,8,7,0.0,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.12415757024035826,0.44513819577170605
2,15,0.05,5,7,0.3,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.11754392498155974,0.44513819577170605
2,15,0.05,5,7,0.2,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.11754392498155974,0.44513819577170605
2,15,0.05,5,7,0.1,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.11754392498155974,0.44513819577170605
2,15,0.05,5,7,0.05,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.11754392498155974,0.44513819577170605
2,15,0.05,5,7,0.0,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.11754392498155974,0.44513819577170605
2,15,0.05,8,7,0.1,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.12415757024035826,0.44513819577170605
2,15,0.05,8,7,0.05,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.12415757024035826,0.44513819577170605
2,15,0.05,15,7,0.0,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.120841281697777,0.44513819577170605
2,15,0.05,12,7,0.3,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.13497605716820826,0.44513819577170605
2,15,0.05,20,7,0.05,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.06928567533111875,0.44513819577170605
2,15,0.05,20,7,0.0,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.06928567533111875,0.44513819577170605
2,15,0.05,15,7,0.3,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.120841281697777,0.44513819577170605
2,15,0.05,15,7,0.2,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.120841281697777,0.44513819577170605
2,15,0.05,15,7,0.1,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.120841281697777,0.44513819577170605
2,15,0.05,15,7,0.05,2,16,6.130268199233716,0.17140263319015503,0.004220842979125494,0.120841281697777,0.44513819577170605
2,30,0.1,15,3,0.1,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.09385228170292659,0.44479700505200365
2,30,0.1,15,3,0.05,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.09385228170292659,0.44479700505200365
2,30,0.1,12,3,0.05,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.12425274207056222,0.44479700505200365
2,30,0.1,15,3,0.0,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.09385228170292659,0.44479700505200365
2,30,0.1,12,3,0.3,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.12425274207056222,0.44479700505200365
2,30,0.1,12,3,0.2,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.12425274207056222,0.44479700505200365
2,30,0.1,15,3,0.2,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.09385228170292659,0.44479700505200365
2,30,0.1,15,3,0.3,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.09385228170292659,0.44479700505200365
2,30,0.1,10,3,0.2,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.11488155959466315,0.44479700505200365
2,30,0.1,10,3,0.05,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.11488155959466315,0.44479700505200365
2,30,0.1,10,3,0.0,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.11488155959466315,0.44479700505200365
2,30,0.1,12,3,0.1,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.12425274207056222,0.44479700505200365
2,30,0.1,10,3,0.3,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.11488155959466315,0.44479700505200365
2,30,0.1,12,3,0.0,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.12425274207056222,0.44479700505200365
2,30,0.1,5,3,0.0,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.08208981930542787,0.44479700505200365
2,30,0.1,5,3,0.3,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.08208981930542787,0.44479700505200365
2,30,0.1,5,3,0.05,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.08208981930542787,0.44479700505200365
2,30,0.1,5,3,0.1,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.08208981930542787,0.44479700505200365
2,30,0.1,5,3,0.2,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.08208981930542787,0.44479700505200365
2,30,0.1,8,3,0.1,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.11328291788787612,0.44479700505200365
2,30,0.1,8,3,0.3,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.11328291788787612,0.44479700505200365
2,30,0.1,8,3,0.2,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.11328291788787612,0.44479700505200365
2,30,0.1,8,3,0.0,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.11328291788787612,0.44479700505200365
2,30,0.1,10,3,0.1,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.11488155959466315,0.44479700505200365
2,30,0.1,8,3,0.05,2,13,4.980842911877394,0.16200010478496552,0.0011466878950339829,0.11328291788787612,0.44479700505200365
2,15,0.3,20,1,0.1,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.09804879298471299,0.44426184368810706
2,15,0.3,20,1,0.0,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.09804879298471299,0.44426184368810706
2,15,0.3,20,1,0.05,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.09804879298471299,0.44426184368810706
2,15,0.3,15,1,0.2,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.09866771976212473,0.44426184368810706
2,15,0.3,15,1,0.1,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.09866771976212473,0.44426184368810706
2,15,0.3,15,1,0.05,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.09866771976212473,0.44426184368810706
2,15,0.3,15,1,0.3,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.09866771976212473,0.44426184368810706
2,15,0.3,20,1,0.3,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.09804879298471299,0.44426184368810706
2,15,0.3,25,1,0.3,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.06511880072031656,0.44426184368810706
2,15,0.3,25,1,0.1,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.06511880072031656,0.44426184368810706
2,15,0.3,25,1,0.2,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.06511880072031656,0.44426184368810706
2,15,0.3,20,1,0.2,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.09804879298471299,0.44426184368810706
2,15,0.3,25,1,0.0,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.06511880072031656,0.44426184368810706
2,15,0.3,25,1,0.05,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.06511880072031656,0.44426184368810706
2,15,0.3,15,1,0.0,3,30,11.494252873563218,0.0806402862071991,0.012885766260384068,0.09866771976212473,0.44426184368810706
2,20,0.1,25,1,0.1,4,66,25.287356321839084,0.07211878150701523,0.1334964619199712,0.09980231960769036,0.44364168935036263
2,20,0.1,25,1,0.05,4,66,25.287356321839084,0.07211878150701523,0.1334964619199712,0.09980231960769036,0.44364168935036263
2,20,0.1,25,1,0.2,4,66,25.287356321839084,0.07211878150701523,0.1334964619199712,0.09980231960769036,0.44364168935036263
2,20,0.1,25,1,0.0,4,66,25.287356321839084,0.07211878150701523,0.1334964619199712,0.09980231960769036,0.44364168935036263
2,20,0.1,25,1,0.3,4,66,25.287356321839084,0.07211878150701523,0.1334964619199712,0.09980231960769036,0.44364168935036263
2,5,0.05,15,7,0.05,4,75,28.735632183908045,0.07434853166341782,0.1497153883683085,0.07659300054728496,0.44356717072902
2,5,0.05,15,7,0.0,4,75,28.735632183908045,0.07434853166341782,0.1497153883683085,0.07659300054728496,0.44356717072902
2,5,0.05,12,7,0.1,4,75,28.735632183908045,0.07434853166341782,0.1497153883683085,0.08677618820531231,0.44356717072902
2,5,0.05,12,7,0.05,4,75,28.735632183908045,0.07434853166341782,0.1497153883683085,0.08677618820531231,0.44356717072902
2,5,0.05,12,7,0.0,4,75,28.735632183908045,0.07434853166341782,0.1497153883683085,0.08677618820531231,0.44356717072902
2,5,0.05,15,7,0.1,4,75,28.735632183908045,0.07434853166341782,0.1497153883683085,0.07659300054728496,0.44356717072902
2,5,0.05,15,7,0.3,4,75,28.735632183908045,0.07434853166341782,0.1497153883683085,0.07659300054728496,0.44356717072902
2,5,0.05,15,7,0.2,4,75,28.735632183908045,0.07434853166341782,0.1497153883683085,0.07659300054728496,0.44356717072902
2,5,0.05,12,7,0.2,4,75,28.735632183908045,0.07434853166341782,0.1497153883683085,0.08677618820531231,0.44356717072902
2,5,0.05,12,7,0.3,4,75,28.735632183908045,0.07434853166341782,0.1497153883683085,0.08677618820531231,0.44356717072902
2,5,0.1,25,7,0.05,3,72,27.586206896551722,0.07275906205177307,0.09276126437446401,0.08537383413014137,0.44284595126444815
2,5,0.1,25,7,0.0,3,72,27.586206896551722,0.07275906205177307,0.09276126437446401,0.08537383413014137,0.44284595126444815
2,5,0.1,20,7,0.2,3,72,27.586206896551722,0.07275906205177307,0.09276126437446401,0.08537383413014137,0.44284595126444815
2,5,0.1,20,7,0.1,3,72,27.586206896551722,0.07275906205177307,0.09276126437446401,0.08537383413014137,0.44284595126444815
2,5,0.1,25,7,0.2,3,72,27.586206896551722,0.07275906205177307,0.09276126437446401,0.08537383413014137,0.44284595126444815
