umap_n_components,umap_n_neighbors,umap_min_dist,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_epsilon,n_clusters,n_outliers,outlier_pct,silhouette,dbcv,avg_persistence,score
2,15,0.1,8,3,0.2,4,23,20.175438596491226,0.09928760677576065,0.34282721388614035,0.12320947035076041,0.541673149377838
2,5,0.05,12,5,0.0,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.12044018241681712,0.5397359566081401
2,5,0.05,10,5,0.05,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.15359037188887759,0.5397359566081401
2,5,0.05,12,5,0.05,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.12044018241681712,0.5397359566081401
2,5,0.05,10,5,0.2,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.15359037188887759,0.5397359566081401
2,5,0.05,8,5,0.05,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.17092488776002968,0.5397359566081401
2,5,0.05,8,5,0.0,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.17092488776002968,0.5397359566081401
2,5,0.05,8,5,0.2,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.17092488776002968,0.5397359566081401
2,5,0.05,8,5,0.3,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.17092488776002968,0.5397359566081401
2,5,0.05,8,5,0.1,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.17092488776002968,0.5397359566081401
2,5,0.05,10,5,0.1,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.15359037188887759,0.5397359566081401
2,5,0.05,10,5,0.3,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.15359037188887759,0.5397359566081401
2,5,0.05,12,5,0.2,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.12044018241681712,0.5397359566081401
2,5,0.05,12,5,0.1,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.12044018241681712,0.5397359566081401
2,5,0.05,12,5,0.3,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.12044018241681712,0.5397359566081401
2,5,0.05,10,5,0.0,4,27,23.684210526315788,0.11914083361625671,0.3480831315458329,0.15359037188887759,0.5397359566081401
2,5,0.0,10,1,0.2,5,5,4.385964912280701,0.062412139028310776,0.26690343738193684,0.30770840981515074,0.51735126598246
2,5,0.0,10,1,0.3,5,5,4.385964912280701,0.062412139028310776,0.26690343738193684,0.30770840981515074,0.51735126598246
2,5,0.0,12,1,0.2,5,5,4.385964912280701,0.062412139028310776,0.26690343738193684,0.2950735059136454,0.51735126598246
2,5,0.0,10,1,0.1,5,5,4.385964912280701,0.062412139028310776,0.26690343738193684,0.30770840981515074,0.51735126598246
2,5,0.0,10,1,0.0,5,5,4.385964912280701,0.062412139028310776,0.26690343738193684,0.30770840981515074,0.51735126598246
2,5,0.0,12,1,0.0,5,5,4.385964912280701,0.062412139028310776,0.26690343738193684,0.2950735059136454,0.51735126598246
2,5,0.0,10,1,0.05,5,5,4.385964912280701,0.062412139028310776,0.26690343738193684,0.30770840981515074,0.51735126598246
2,5,0.0,12,1,0.3,5,5,4.385964912280701,0.062412139028310776,0.26690343738193684,0.2950735059136454,0.51735126598246
2,5,0.0,12,1,0.05,5,5,4.385964912280701,0.062412139028310776,0.26690343738193684,0.2950735059136454,0.51735126598246
2,5,0.0,12,1,0.1,5,5,4.385964912280701,0.062412139028310776,0.26690343738193684,0.2950735059136454,0.51735126598246
2,5,0.1,12,5,0.0,3,28,24.561403508771928,0.10977403819561005,0.2440076116883974,0.17853718324184042,0.5149463433871566
2,5,0.1,12,5,0.2,3,28,24.561403508771928,0.10977403819561005,0.2440076116883974,0.17853718324184042,0.5149463433871566
2,5,0.1,12,5,0.1,3,28,24.561403508771928,0.10977403819561005,0.2440076116883974,0.17853718324184042,0.5149463433871566
2,5,0.1,12,5,0.3,3,28,24.561403508771928,0.10977403819561005,0.2440076116883974,0.17853718324184042,0.5149463433871566
2,5,0.1,12,5,0.05,3,28,24.561403508771928,0.10977403819561005,0.2440076116883974,0.17853718324184042,0.5149463433871566
